"","Site","Month","WY","Year","Date","Season","Acari","Aeshnidae","Ameletidae","Amphipoda","Apataniidae","Arctopsychinae","Baetidae","Bivalvia","Brachycentridae","Caenidae","Calamoceratidae","Calopterygidae","Capniidae","Ceratopogonidae","Chironomidae","Chloroperlidae","Coenagrionidae","Cordulegastridae","Corduliidae","Corixidae","Corydalidae","Cyrenidae","Decapoda","Dixidae","Dytiscidae","Elmidae","Empididae","Ephemerellidae","Eulichadidae","Gastropoda","Glossosomatidae","Gomphidae","Helicopsychidae","Heptageniidae","Hirudinea","Hydropsychidae","Hydroptilidae","Lepidostomatidae","Leptoceridae","Leptohyphidae","Leptophlebiidae","Leuctridae","Libellulidae","Limnephilidae","Naucoridae","Nemouridae","Odontoceridae","Oligochaeta","Ostracoda","Peltoperlidae","Perlidae","Perlodidae","Philopotamidae","Polycentropodidae","Psephenidae","Psychodidae","Psychomyiidae","Pteronarcyidae","Ptilodactylidae","Pyraloidae","Rhyacophilidae","Sericostomatidae","Sialidae","Simuliidae","Siphlonuridae","Stratiomyidae","Tabanidae","Thremmatidae","Tipulidae","Turbellaria","sample.size","total.ept","Percent.ept","total.taxa","eph.taxa","ple.taxa","tri.taxa","EPT.richness","eph.rel.ab","ple.rel.ab","tri.rel.ab","Percent.chir","Diversity","EPT.Diversity","P.rel.ab","CF.rel.ab","CG.rel.ab","SH.rel.ab","SC.rel.ab","rare.rich","rare.EPT.rich","sens.taxa.rich","sens.taxa.div","tol.taxa.rich","tol.taxa.div","Cat1","Cat3","Cat6","Cat12","DO.Average","Cond.Average","H2OTemp.Average","pH.Average","Turb.Average","NO3.Average","PO4.Average","Bacteria_TC","Bacteria_EColi","DO30","DO90","DO180","DO365","Cond30","Cond90","Cond180","Cond365","H2OTemp30","H2OTemp90","H2OTemp180","H2OTemp365","pH30","pH90","pH180","pH365","Turb30","Turb90","Turb180","Turb365","Nitrate30","Nitrate90","Nitrate180","Nitrate365","Phosphate30","Phosphate90","Phosphate180","Phosphate365","TotColiform30","TotColiform90","TotColiform180","TotColiform365","ppt30","ppt90","ppt180","ppt365","tmean30","tmean90","tmean180","tmean365","vpdmin30","vpdmin90","vpdmin180","vpdmin365","vpdmax30","vpdmax90","vpdmax180","vpdmax365","SOI.avg5","P_ET"
"191",6,10,2008,2007,"2007-10-05","Base",0,0,0,0,0,0,82,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,2,3,0,71,3,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,46,0,6,0,0,0,0,1,0,0,0,191,0,0,0,0,0,3,507,220,43.3925049309665,16,3,1,4,8,0.191321499013807,0.0019723865877712,0.240631163708087,3.35305719921105,1.84741760261133,1.4031020841947,0.0138067061143984,0.607495069033531,0.349112426035503,0,0.029585798816568,16,8,2,0.424176751141225,3,0.431251796176122,"Average","Average","Average","Dry",9.597,168.033,13,7.267,0.95,0.1,0.05,2419.6,95.9,9.467,9.37233333333333,9.50771428571429,10.4680833333333,127.2165,115.255333333333,107.8,124.674307692308,14.5,16.3333333333333,16.4285714285714,12.3846153846154,7.497,7.22033333333333,7.03442857142857,7.07733333333333,0.575,0.383333333333333,0.667142857142857,5.19769230769231,0.1,0.1,0.1,0.132846153846154,0.05,0.05,0.0518571428571429,0.0817692307692308,2419.6,2419.6,2172.04285714286,1803.86923076923,0.787,0.262333333333333,0.697444444444445,1.87465753424658,18.57,22.7355555555556,20.7938888888889,15.9690410958904,3.82466666666667,6.47244444444444,5.08627777777778,3.41627397260274,24.214,35.5368888888889,31.6740555555556,21.8570410958904,-0.658,102.735509742595
"192",6,10,2009,2008,"2008-10-10","Base",1,0,0,0,0,0,183,0,0,0,0,0,0,0,36,0,5,0,0,0,0,0,0,0,0,98,0,0,0,1,0,0,6,7,0,69,11,0,0,24,0,0,0,0,1,0,0,7,0,0,3,0,13,2,12,0,0,0,0,2,0,0,0,11,0,0,0,0,0,13,505,318,62.970297029703,20,3,1,5,9,0.423762376237624,0.00594059405940594,0.2,7.12871287128713,2.0632390737204,1.32639774929212,0.0455445544554455,0.188118811881188,0.689108910891089,0,0.0772277227722772,20,9,3,1.19141293709312,5,1.47707278879302,"Average","Average","Dry","Dry",11.073,240.2,10,6.733,0.1,0.1,0.05,509.9,17.3,10.1315,9.70333333333333,9.51766666666667,10.5442727272727,169.4835,145.622333333333,136.322333333333,146.963916666667,14.5,16.6666666666667,18.3333333333333,13.4166666666667,6.633,6.881,7.27716666666667,7.133,1.25,0.9,0.663333333333333,5.59833333333333,0.1,0.1,0.1005,0.14225,0.05,0.05,0.0528333333333333,0.0875,1464.75,1783.03333333333,2101.31666666667,1571.64166666667,0.866333333333333,0.288777777777778,0.207777777777778,1.88156164383562,21.14,23.9288888888889,21.8533333333334,16.0243835616438,6.955,8.616,6.97544444444444,4.17621917808219,31.544,39.1833333333333,34.6827777777778,22.7637534246575,0.882,176.11342195641
"193",6,10,2010,2009,"2009-10-06","Base",2,0,0,1,0,0,43,0,0,0,0,0,0,0,52,0,10,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,1,0,132,1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,111,1,4,1,0,0,0,2,0,0,0,30,0,0,0,0,0,5,504,315,62.5,19,3,1,4,8,0.136904761904762,0.00198412698412698,0.486111111111111,10.3174603174603,2.03937977336193,1.27799737938564,0.0396825396825397,0.543650793650794,0.400793650793651,0,0.0158730158730159,18,6,1,0.101212134237393,4,1.27395301632998,"Average","Dry","Average","Average",11.117,113.4,11,7.607,0,0.1,0.05,2419.6,37.9,10.645,9.2575,9.99757142857143,11.0327692307692,101.9165,105,115.857,154.346076923077,13.5,17,15.7142857142857,11.7692307692308,7.48,7.63,7.65914285714286,7.33130769230769,0.5,0.7,0.842857142857143,1.01153846153846,0.1,0.10175,0.101,0.121307692307692,0.05,0.05,0.05,0.05,2419.6,2419.6,2166.62857142857,1649.09230769231,0.152,0.0506666666666667,0.790166666666667,2.0106301369863,22.0733333333333,24.2177777777778,21.47,16.1986301369863,8.246,8.41511111111111,5.99094444444445,4.0233698630137,34.9803333333333,40.26,32.8877222222222,22.6323835616438,1.34,271.816226085318
"194",6,10,2011,2010,"2010-10-08","Base",6,0,0,20,0,0,86,1,0,0,0,2,0,0,28,3,14,0,0,0,0,0,0,0,0,83,0,3,0,17,2,0,11,17,0,105,6,0,1,36,0,0,0,0,1,0,0,7,0,0,0,0,27,0,19,0,0,0,1,2,0,0,0,5,0,0,0,0,0,6,509,297,58.3497053045187,26,4,1,6,11,0.278978388998035,0.00589390962671906,0.298624754420432,5.50098231827112,2.5193200079091,1.71055375102791,0.0628683693516699,0.271119842829077,0.518664047151277,0.00196463654223969,0.145383104125737,26,10,5,1.424520621693,6,1.86030249012973,"Average","Average","Wet","Average",10.23,118.4,15,7.433,0.35,0.1,0.05,2419.6,12.1,10.0165,9.669,10.6037142857143,11.80725,114.2,113.8,97.0142857142857,112.677833333333,15,18.25,15.5714285714286,12.1666666666667,7.3965,7.364,7.37942857142857,7.64566666666667,0.725,0.6625,1.72142857142857,1.67083333333333,0.105,0.1025,0.101428571428571,0.103916666666667,0.0635,0.05675,0.0538571428571429,0.05225,2419.6,2419.6,2419.6,1630.71666666667,0.195666666666667,0.073,1.14116666666667,2.48057534246575,21.0366666666667,23.2466666666667,20.0722222222222,15.1265753424658,6.01933333333333,6.54122222222222,4.44088888888889,2.72668493150685,29.4723333333333,36.2758888888889,28.5823888888889,18.8275890410959,-0.812,663.132418317705
"195",6,10,2012,2011,"2011-10-14","Base",12,0,0,0,0,0,122,0,0,0,0,0,0,0,46,8,8,0,0,0,0,0,0,0,0,42,1,2,0,4,2,0,12,62,0,106,0,0,4,48,0,0,0,0,0,0,0,20,0,0,0,0,20,0,6,0,0,0,0,0,0,0,0,414,0,0,0,0,0,20,959,386,40.2502606882169,20,4,1,5,10,0.24400417101147,0.00834202294056309,0.150156412930136,4.79666319082377,2.0200209035577,1.71541789900264,0.0510948905109489,0.563086548488008,0.29614181438999,0,0.0896767466110532,17,9,5,1.50021140247012,5,0.666486498282992,"Wet","Wet","Wet","Wet",9.243,160.3,14,7.04,0.37,0.13,0.257,686.7,14.6,9.243,8.64433333333333,9.206,10.43975,160.3,133.189,118.166833333333,115.105666666667,14,17.6666666666667,16.8333333333333,12.6666666666667,7.04,7.041,7.13666666666667,6.92725,0.37,0.246666666666667,0.76,8.75916666666667,0.13,0.112,0.107166666666667,0.103583333333333,0.257,0.145666666666667,0.1195,0.0860833333333333,686.7,497.15,1477.7,1222.57272727273,2.42033333333333,0.914888888888889,1.25155555555556,4.00816438356164,19.9966666666667,23.1177777777778,20.24,15.0769863013699,4.30066666666667,5.72477777777778,4.12694444444445,2.61745205479452,25.6903333333333,34.065,27.6950555555555,18.3944931506849,2.154,126.504714072956
"196",6,10,2013,2012,"2012-10-12","Base",3,0,0,0,0,0,56,2,0,0,0,0,0,1,46,5,20,0,0,0,0,0,0,0,0,114,0,3,0,0,0,0,2,14,0,30,1,1,6,62,1,0,0,0,0,0,0,34,0,0,0,0,14,1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,6,10,469,196,41.7910447761194,25,5,1,7,13,0.28997867803838,0.0106609808102345,0.11727078891258,9.80810234541578,2.48327923526473,1.80509715495644,0.130063965884861,0.100213219616205,0.686567164179104,0.0319829424307036,0.0383795309168444,24,12,6,1.87193526378799,4,1.32231752941934,"Average","Average","Average","Average",9.643,116,12,7.473,0.15,0.1,0.05,344.8,12.2,9.643,9.1465,9.29457142857143,10.7993846153846,116,107.58325,101.347714285714,110.658333333333,12,18,17,12.2307692307692,7.473,7.5585,7.07671428571429,7.12953846153846,0.15,0.3075,0.79,8.82846153846154,0.1,0.1,0.101857142857143,0.140230769230769,0.05,0.06775,0.0677142857142857,0.121076923076923,344.8,1354.7,1143.9,860.325,0,0.00677777777777778,0.237,2.04531506849315,22.6166666666667,24.2588888888889,22.0066666666667,16.1945205479452,8.152,8.39888888888889,6.20811111111111,3.91353424657534,33.8453333333333,39.3527777777778,33.7807777777778,22.4369863013699,1.362,250.792375448979
"197",6,10,2014,2013,"2013-10-10","Base",4,0,0,32,0,0,67,1,0,0,0,0,0,0,55,0,5,0,0,0,0,0,0,0,0,38,2,1,0,1,0,0,4,3,0,64,9,0,15,138,0,0,0,0,0,0,0,11,2,0,0,0,28,5,4,0,0,0,0,7,0,0,0,8,0,0,0,0,1,2,508,334,65.748031496063,26,4,0,6,10,0.411417322834646,0,0.246062992125984,10.8267716535433,2.39604254439914,1.62422591586285,0.0275590551181102,0.208661417322835,0.706692913385827,0,0.0551181102362205,24,10,2,0.799263435942078,8,1.71505941513545,"Average","Average","Dry","Average",10.44,106.4,11,7.12,0.26,0.1,NA,461.1,14.4,9.875,9.29075,9.42185714285714,10.4214166666667,107.9165,100.83325,113.266571428571,117.592230769231,13.5,15.6666666666667,15.8333333333333,11.75,7.3865,7.569,7.63085714285714,7.65346153846154,0.16,0.23925,0.261857142857143,0.517384615384615,0.1,0.1,0.177142857142857,0.168692307692308,0.21,0.12,0.55,0.301083333333333,690.95,837.55,1084.41428571429,747.215384615385,0.503333333333333,0.316555555555556,0.450222222222222,2.37501369863014,19.1033333333333,22.7666666666667,21.7372222222222,16.3298630136986,4.48066666666667,6.55211111111111,5.56111111111111,3.42728767123288,25.6926666666667,34.538,32.4226111111111,21.4992328767123,-0.03,42.6471714612879
"198",6,10,2022,2021,"2021-10-07","Base",33,0,0,3,0,0,93,1,0,0,0,0,1,2,61,0,16,0,0,0,0,0,0,0,0,28,6,8,0,8,0,1,0,1,0,16,70,0,0,178,0,0,0,0,0,0,0,85,23,0,0,3,5,0,1,0,0,0,0,5,0,0,0,49,0,0,0,0,2,1,701,375,53.4950071326676,27,4,2,3,9,0.399429386590585,0.00570613409415121,0.12981455064194,8.7018544935806,2.41644840938188,1.35726237243401,0.0841654778887304,0.101283880171184,0.683309557774608,0.00285306704707561,0.121255349500713,23,8,4,1.72346922338074,9,1.81774762450539,"Dry","Dry","Dry","Dry",9.177,100,14,7.58,0.23,0.23,0.553,1986.3,20.6,8.975,8.88425,8.99528571428571,10.0391666666667,99.4665,96.75825,125.719,143.463833333333,15.5,17.5,17.2857142857143,12.6666666666667,7.5265,7.605,7.67514285714286,7.68441666666667,0.2785,0.351,0.372428571428571,0.776416666666667,0.23,0.23,0.23,0.23,0.3665,0.29725,0.263166666666667,0.263166666666667,2202.95,2130.73333333333,1798.32,1798.32,0.453,0.151,0.119277777777778,1.32602739726027,23.2166666666667,25.2677777777778,23.0105555555556,17.2350684931507,7.683,8.87177777777778,6.8115,4.71747945205479,36.463,42.8347777777778,37.826,25.7821917808219,1.1,322.671473857333
"199",6,10,2023,2022,"2022-10-08","Base",24,0,0,19,0,0,37,0,0,0,0,0,0,5,85,1,6,0,0,0,1,0,0,0,0,22,3,6,0,2,0,0,12,11,0,52,9,0,0,16,0,0,1,0,0,0,0,48,0,0,2,1,35,1,2,0,0,0,0,1,0,0,0,188,0,0,0,0,1,20,613,183,29.8531810766721,28,4,3,5,12,0.114192495921697,0.0065252854812398,0.177814029363785,13.8662316476346,2.43985912563095,1.9527930489464,0.102773246329527,0.450244698205546,0.380097879282219,0,0.0603588907014682,24,10,4,1.4139586855891,8,1.41095616159932,"Average","Dry","Average","Average",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5085,10.7034,NA,NA,119.0835,122.3668,NA,NA,15,9.8,NA,NA,7.7,7.6288,NA,NA,1.2235,3.5462,NA,NA,0.23,0.2974,NA,NA,0.143,0.2592,NA,NA,2419.6,1613.54,1.01533333333333,0.338444444444444,1.01411111111111,2.51512328767123,22.5166666666667,25.8177777777778,22.2061111111111,16.8268493150685,6.37666666666667,9.56955555555556,7.06144444444444,4.3753698630137,30.098,42.7983333333333,34.9015555555555,23.4464109589041,0.852,624.285890339884
"200",6,11,2012,2011,"2011-11-01","Base",24,0,0,1,0,0,190,1,0,0,0,0,0,0,107,23,23,0,0,0,0,0,0,0,0,105,0,0,0,11,5,0,4,84,0,172,1,0,3,116,1,0,0,0,0,0,0,13,0,0,0,12,31,0,13,0,0,0,0,2,0,0,0,18,0,0,0,0,4,10,974,642,65.9137577002053,25,4,2,6,12,0.401437371663244,0.0359342915811088,0.2217659137577,10.9856262833676,2.42218802069568,1.74311517133933,0.082135523613963,0.227926078028747,0.550308008213552,0,0.123203285420945,22,10,6,1.68368507102835,5,1.32199964323809,"Wet","Wet","Wet","Wet",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.243,8.64433333333333,9.206,10.43975,160.3,133.189,118.166833333333,115.105666666667,14,17.6666666666667,16.8333333333333,12.6666666666667,7.04,7.041,7.13666666666667,6.92725,0.37,0.246666666666667,0.76,8.75916666666667,0.13,0.112,0.107166666666667,0.103583333333333,0.257,0.145666666666667,0.1195,0.0860833333333333,686.7,497.15,1477.7,1222.57272727273,2.42033333333333,0.914888888888889,1.09827777777778,3.59049315068493,17.1933333333333,21.9477777777778,20.6722222222222,15.2112328767123,2.45966666666667,5.43522222222222,4.23738888888889,2.63750684931507,17.897,31.2368888888889,28.1437222222222,18.6281369863014,2.154,126.504714072956
"201",6,6,2003,2003,"2003-06-25","Peak",8,0,0,0,0,0,62,0,1,0,0,0,0,3,160,0,1,0,0,0,0,0,0,0,0,27,3,3,0,9,4,1,3,3,0,98,47,0,7,23,1,0,0,0,2,0,0,22,0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,500,255,51,27,5,2,6,13,0.184,0.006,0.32,32,2.19439283445141,1.66391922172213,0.044,0.202,0.61,0,0.14,27,13,4,2.04231612444961,7,0.927064399787984,"Wet","Wet","Average","Average",9.443,161.35,20,7.4,0.25,NA,NA,NA,NA,9.443,10.4576666666667,11.4438333333333,10.8187272727273,161.35,93.6053333333333,102.5305,115.356916666667,20,13.3333333333333,10.8333333333333,13.1666666666667,7.4,6.989,7.2,7.41108333333333,0.25,1.91666666666667,1.66666666666667,1.1875,NA,0.1,0.1,0.139,NA,0.05,0.05,0.0533333333333333,NA,NA,NA,NA,0,2.492,3.23533333333333,2.66564383561644,21.39,15.7066666666667,13.0783333333333,16.0301369863014,2.18766666666667,1.68622222222222,1.26288888888889,3.26416438356164,27.1266666666667,17.7145555555556,13.1678333333333,20.3176438356164,-0.73,377.583301861949
"202",6,6,2004,2004,"2004-06-15","Peak",1,0,0,0,0,0,32,1,0,0,0,0,0,0,57,1,5,0,0,0,0,0,0,0,0,64,0,0,0,1,3,0,0,2,0,200,2,0,0,6,0,0,0,0,9,0,0,17,0,0,8,0,6,1,11,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,431,261,60.5568445475638,21,3,2,5,10,0.0928074245939675,0.0208816705336427,0.491879350348028,13.2250580046404,1.85020540837023,0.910221197546379,0.0556844547563805,0.489559164733179,0.408352668213457,0,0.0440835266821346,21,10,3,1.54659868604851,5,1.3851826147619,"Average","Dry","Average","Average",7.933,133.733,21,7.133,0.55,0.1,0.05,NA,NA,7.933,9.73533333333333,10.3398333333333,10.6177692307692,133.733,134.177666666667,99.5888333333333,117.078153846154,21,18.3333333333333,13.3333333333333,14.3846153846154,7.133,7.33333333333333,7.17233333333333,7.21546153846154,0.55,0.666666666666667,3.98333333333333,2.68333333333333,0.1,0.16,0.145,0.145,0.05,0.05,0.05,0.05,NA,NA,NA,NA,0.0776666666666667,0.470333333333333,2.65994444444444,2.16791780821918,19.02,17.0555555555556,13.2083333333333,16.633698630137,3.063,3.01311111111111,2.04994444444444,3.79216438356164,25.6806666666667,22.4008888888889,15.4778333333333,22.5395342465753,-0.23,238.941015332715
"203",6,6,2005,2005,"2005-06-21","Peak",4,0,0,0,0,0,219,0,0,0,0,0,0,0,99,2,0,0,0,0,0,0,0,0,0,22,10,18,0,0,0,0,0,36,0,66,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,3,2,0,16,0,0,2,0,0,4,0,0,464,0,0,0,0,0,0,999,374,37.4374374374374,19,3,4,4,11,0.273273273273273,0.027027027027027,0.0740740740740741,9.90990990990991,1.72673612154029,1.34656025608792,0.04004004004004,0.532532532532533,0.366366366366366,0.00600600600600601,0.0520520520520521,19,8,7,1.67143257002157,4,0.646774482951232,"Wet","Wet","Average","Average",8.807,128.833,20,7.2,0.7,0.1,0.05,410.6,193.5,8.807,9.95333333333333,10.674,10.5580833333333,128.833,81.5776666666667,97.7611666666667,110.539,20,14.6666666666667,11.5,12.75,7.2,6.51133333333333,6.90683333333333,6.745,0.7,1.76666666666667,2.38333333333333,1.56818181818182,0.1,0.112333333333333,0.1245,0.113333333333333,0.05,0.109,0.0795,0.06475,410.6,1415.1,1415.1,1415.1,1.14766666666667,2.93677777777778,4.31627777777778,2.98153424657534,18.55,14.8255555555556,12.4966666666667,15.5553424657534,1.79133333333333,1.29622222222222,1.16277777777778,3.12471232876712,22.7093333333333,15.6066666666667,12.1549444444445,19.509095890411,-0.506,452.513225972586
"204",6,6,2006,2006,"2006-06-15","Peak",3,0,0,0,0,0,136,0,0,0,0,0,0,3,45,0,0,0,0,0,1,0,0,0,0,17,1,5,0,0,0,0,0,16,0,30,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,2,0,2,0,0,0,0,0,2,0,0,223,0,0,0,0,0,0,503,201,39.9602385685885,17,3,2,3,8,0.312127236580517,0.0198807157057654,0.0675944333996024,8.94632206759443,1.66965880882668,1.11297957641924,0.0337972166998012,0.506958250497018,0.417495029821074,0,0.0357852882703777,17,8,5,1.78750879462931,4,0.699999892593266,"Wet","Wet","Wet","Wet",9.287,161.867,17,7.137,0.8,0.1,0.06,2419.6,235.9,9.287,9.969,11.0156666666667,10.1481666666667,161.867,96.3446666666667,73.0223333333333,106.956461538462,17,14.3333333333333,10.8333333333333,13.2307692307692,7.137,6.79566666666667,6.61933333333333,7.02407692307692,0.8,2.66666666666667,3.88333333333333,1.95384615384615,0.1,0.1,0.1,0.105923076923077,0.06,0.0556666666666667,0.0528333333333333,0.0513076923076923,2419.6,1672.16666666667,1298.31666666667,1545.93,0.959333333333333,3.99211111111111,6.84855555555556,3.94265753424658,19.09,15.42,12.4161111111111,16.012602739726,1.92966666666667,1.55833333333333,1.11422222222222,2.83468493150685,23.4606666666667,17.1881111111111,12.5459444444444,20.4315342465753,0.468,722.786662493368
"205",6,6,2007,2007,"2007-06-08","Peak",2,0,0,0,0,0,111,0,0,0,0,0,0,2,51,0,0,0,0,0,0,0,0,0,0,47,2,3,0,2,14,0,0,6,0,119,14,2,1,2,0,0,0,0,0,1,0,18,0,0,15,0,36,0,9,7,0,0,0,4,0,0,0,24,0,0,0,0,1,0,493,324,65.7200811359026,24,4,2,6,12,0.247464503042596,0.0324543610547667,0.377281947261663,10.3448275862069,2.33422044035526,1.60847940943513,0.0425963488843813,0.363083164300203,0.486815415821501,0.00608519269776876,0.0993914807302231,23,12,5,1.49570726334899,7,1.53955847349503,"Average","Dry","Dry","Dry",9.517,69.967,16,6.6,1,0.1,0.05,2419.6,64.5,9.375,9.73666666666667,10.5795,10.35775,83.667,100.289,99.0443333333333,132.935923076923,16.5,14,10.6666666666667,12.3846153846154,6.85,7.171,7.1826,7.07925,0.8,1.02333333333333,10.97,5.19,0.1,0.1,0.171166666666667,0.132846153846154,0.0565,0.0543333333333333,0.118333333333333,0.0825384615384615,2419.6,1841.96666666667,1411.93333333333,1803.86923076923,0,1.38144444444444,2.88572222222222,1.81813698630137,19.1233333333333,16.1288888888889,12.3244444444444,16.3104109589041,3.018,2.43,1.7925,3.86394520547945,27.2976666666667,20.4908888888889,14.7526111111111,22.625397260274,-0.658,66.2072212343973
"206",6,6,2008,2008,"2008-06-20","Peak",22,0,0,0,0,0,0,0,1,0,0,1,0,0,147,0,5,0,0,0,0,0,0,0,0,74,0,0,0,5,0,0,1,3,0,100,20,4,2,49,0,0,0,0,5,0,0,9,0,0,4,0,28,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,513,241,46.9785575048733,22,3,1,8,12,0.15009746588694,0.00779727095516569,0.311890838206628,28.6549707602339,2.19932328400756,1.72453907396998,0.0721247563352826,0.263157894736842,0.596491228070175,0.00779727095516569,0.0565302144249513,21,12,4,1.25410888438498,7,0.877636719630734,"Dry","Dry","Dry","Dry",9.57,101.267,20,7.55,0.38,0.1,0.067,2419.6,344.8,9.57,9.98666666666667,11.229,10.5570909090909,101.267,179.178,141.505666666667,139.841666666667,20,16.6666666666667,11.6666666666667,13.4166666666667,7.55,7.61533333333333,7.3355,7.0895,0.38,0.226666666666667,1.41333333333333,5.43166666666667,0.1,0.11,0.132833333333333,0.14225,0.067,0.0556666666666667,0.0533333333333333,0.0875,2419.6,1673.83333333333,1330.78333333333,1730.78333333333,0.173333333333333,0.242222222222222,2.34761111111111,1.95027397260274,19.1366666666667,16.4844444444444,12.4566666666667,15.4786301369863,4.968,3.93922222222222,2.49072222222222,3.51435616438356,28.8116666666667,24.0161111111111,16.4444444444444,21.4813424657534,0.882,102.735509742595
"207",6,6,2009,2009,"2009-06-12","Peak",12,0,0,5,0,0,164,1,2,0,0,0,0,2,92,0,1,0,0,0,0,0,0,0,0,46,0,0,0,5,5,0,0,13,0,48,5,2,1,17,11,0,0,0,5,0,0,40,0,0,5,0,12,1,1,0,0,0,0,0,0,0,1,13,0,0,0,0,2,6,518,286,55.2123552123552,28,4,1,8,13,0.395752895752896,0.00965250965250965,0.146718146718147,17.7606177606178,2.33623052498181,1.50629042484191,0.0617760617760618,0.148648648648649,0.725868725868726,0.00386100386100386,0.055984555984556,27,13,7,1.87059006932984,7,1.44951015709783,"Average","Average","Average","Average",10.207,158.833,18,7.807,0.6,0.1,0.05,2419.6,88.2,10.207,11.07,12.03,10.9304615384615,158.833,124.32475,137.494333333333,152.828153846154,18,13,10,12.9230769230769,7.807,7.45675,7.18233333333333,7.21953846153846,0.6,1.275,1.6,1.09461538461538,0.1,0.125,0.145,0.120769230769231,0.05,0.05,0.05,0.0513076923076923,2419.6,1976.9,1442.88333333333,1649.09230769231,0.612,1.82522222222222,3.43783333333333,2.06934246575342,19.9666666666667,15.71,12.1072222222222,16.3939726027397,2.993,2.70044444444444,2.04977777777778,4.31819178082192,25.259,19.7156666666667,14.4264444444445,23.0187671232877,1.34,176.11342195641
"208",6,6,2010,2010,"2010-06-10","Peak",3,0,0,2,0,0,299,2,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,12,1,14,0,0,4,0,1,8,0,3,0,0,0,3,0,0,0,0,0,0,0,11,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,513,336,65.4970760233918,18,5,1,3,9,0.633528265107212,0.00584795321637427,0.0155945419103314,7.40740740740741,1.44007719050093,0.538993149741894,0.01364522417154,0.212475633528265,0.740740740740741,0,0.0331384015594542,17,9,3,1.25552967322413,5,1.05423146543561,"Wet","Average","Average","Average",12.347,92.6,18,7.577,1,0.1,0.05,2419.6,209.8,12.347,12.13675,12.3873333333333,11.5575384615385,92.6,83.875,107.661166666667,113.520538461538,18,11.5,10.6666666666667,12.2307692307692,7.577,7.56,7.88766666666667,7.73992307692308,1,3.175,2.65,1.6,0.1,0.10925,0.106166666666667,0.103384615384615,0.05,0.05,0.05,0.05,2419.6,1959.55,1530.66666666667,1691.4,1.665,3.15644444444445,4.06355555555555,2.47391780821918,15.9933333333333,13.1855555555556,11.0272222222222,15.3408219178082,1.445,1.37766666666667,0.963722222222222,3.27372602739726,16.6263333333333,14.1161111111111,10.1807777777778,19.880301369863,-0.812,271.816226085318
"209",6,6,2011,2011,"2011-06-15","Peak",19,0,0,0,0,0,183,1,0,0,0,0,0,1,66,3,3,0,0,0,0,0,0,0,0,13,3,63,0,0,8,0,0,38,0,9,1,0,0,2,0,0,0,0,0,2,0,37,0,0,4,0,0,0,4,0,0,0,0,1,0,0,0,25,0,0,0,0,1,0,487,313,64.2710472279261,22,4,3,3,10,0.587268993839836,0.0184804928131417,0.0369609856262834,13.5523613963039,2.09663272851303,1.27142400726719,0.0677618069815195,0.0718685831622177,0.747433264887064,0.00410677618069815,0.106776180698152,22,10,5,1.01332964125491,5,1.36555468004154,"Wet","Wet","Wet","Wet",9.38,92.967,18,6.68,1.7,0.107,0.13,2419.6,613.1,10.3615,10.71,11.285,10.7866666666667,83.067,76.3336666666667,65.2168333333333,107.800083333333,14,12.3333333333333,10.1666666666667,12.6666666666667,6.8535,6.79466666666667,6.579,6.95583333333333,1.525,2.01666666666667,16.1083333333333,8.85416666666667,0.1035,0.102333333333333,0.101166666666667,0.101416666666667,0.0985,0.0823333333333333,0.0666666666666667,0.0616666666666667,2202.95,1496.53333333333,1259.61666666667,1678.675,2.51666666666667,3.73722222222222,5.24888888888889,3.75731506849315,14.5566666666667,12.9944444444444,10.76,15.0383561643836,1.07066666666667,1.42644444444445,1.14344444444444,2.79816438356165,14.2093333333333,13.7308888888889,10.7990555555556,18.8894520547945,2.154,663.132418317705
